task,baseline,stressor,level,seed,success,target_error_l2,grounding_dino_target_iou,center_error_2d_px,source_file
PickClutterYCB,crop_trimmed_median_depth_grounding_dino,partial_target_occlusion,0,91,False,0.275324021014671,0.0,31.784430150625635,/data/openMythosBench_project/outputs/open_vocab_query_ablation_ycb_clutter_20260521/shard_8/PickClutterYCB__crop_trimmed_median_depth_grounding_dino__partial_target_occlusion_L0__seed91__q-object_label.json
PickSingleYCB,crop_trimmed_median_depth_grounding_dino,same_color_distractor,0,100,False,0.3631753687791765,0.0,45.002777692049186,/data/openMythosBench_project/outputs/open_vocab_query_ablation_ycb_clutter_20260521/shard_8/PickSingleYCB__crop_trimmed_median_depth_grounding_dino__same_color_distractor_L0__seed100__q-object_label.json
PickSingleYCB,crop_median_depth_grounding_dino,same_shape_distractor,3,96,False,0.4307029148130796,0.0,62.03224967708329,/data/openMythosBench_project/outputs/open_vocab_query_ablation_ycb_clutter_20260521/shard_8/PickSingleYCB__crop_median_depth_grounding_dino__same_shape_distractor_L3__seed96__q-category.json
PickClutterYCB,crop_trimmed_median_depth_grounding_dino,same_color_distractor,3,93,False,0.2977448135489549,0.04653076728506351,38.451267859460756,/data/openMythosBench_project/outputs/open_vocab_query_ablation_ycb_clutter_20260521/shard_8/PickClutterYCB__crop_trimmed_median_depth_grounding_dino__same_color_distractor_L3__seed93__q-category.json
PickSingleYCB,crop_median_depth_grounding_dino,same_color_distractor,3,97,False,0.39741847120640084,0.0,47.762432936357,/data/openMythosBench_project/outputs/open_vocab_query_ablation_ycb_clutter_20260521/shard_8/PickSingleYCB__crop_median_depth_grounding_dino__same_color_distractor_L3__seed97__q-object_label.json
PickClutterYCB,crop_trimmed_median_depth_grounding_dino,same_shape_distractor,3,97,False,0.27696821148393047,0.01080067480937656,43.85487430149584,/data/openMythosBench_project/outputs/open_vocab_query_ablation_ycb_clutter_20260521/shard_8/PickClutterYCB__crop_trimmed_median_depth_grounding_dino__same_shape_distractor_L3__seed97__q-object_label.json
PickSingleYCB,crop_median_depth_grounding_dino,same_shape_distractor,0,95,False,0.4933314007675375,0.0,52.773099207835045,/data/openMythosBench_project/outputs/open_vocab_query_ablation_ycb_clutter_20260521/shard_8/PickSingleYCB__crop_median_depth_grounding_dino__same_shape_distractor_L0__seed95__q-label_phrase.json
PickClutterYCB,crop_median_depth_grounding_dino,same_shape_distractor,0,101,False,0.7088449374230333,0.0,49.64876634922564,/data/openMythosBench_project/outputs/open_vocab_query_ablation_ycb_clutter_20260521/shard_8/PickClutterYCB__crop_median_depth_grounding_dino__same_shape_distractor_L0__seed101__q-label_phrase.json
PickClutterYCB,crop_median_depth_grounding_dino,depth_sparsity,3,96,False,0.217253856539506,0.0,49.81214711292819,/data/openMythosBench_project/outputs/open_vocab_query_ablation_ycb_clutter_20260521/shard_8/PickClutterYCB__crop_median_depth_grounding_dino__depth_sparsity_L3__seed96__q-category.json
PickSingleYCB,crop_median_depth_grounding_dino,depth_sparsity,3,90,False,0.42097470539937676,0.0,47.5,/data/openMythosBench_project/outputs/open_vocab_query_ablation_ycb_clutter_20260521/shard_8/PickSingleYCB__crop_median_depth_grounding_dino__depth_sparsity_L3__seed90__q-category.json
PickClutterYCB,crop_median_depth_grounding_dino,same_color_distractor,0,91,False,0.275324021014671,0.0,31.784430150625635,/data/openMythosBench_project/outputs/open_vocab_query_ablation_ycb_clutter_20260521/shard_8/PickClutterYCB__crop_median_depth_grounding_dino__same_color_distractor_L0__seed91__q-object_label.json
PickClutterYCB,crop_median_depth_grounding_dino,partial_target_occlusion,3,92,False,0.31604699974047057,0.0,30.0,/data/openMythosBench_project/outputs/open_vocab_query_ablation_ycb_clutter_20260521/shard_8/PickClutterYCB__crop_median_depth_grounding_dino__partial_target_occlusion_L3__seed92__q-label_phrase.json
PickClutterYCB,crop_trimmed_median_depth_grounding_dino,partial_target_occlusion,0,102,False,0.304868337209928,0.0,50.695167422546305,/data/openMythosBench_project/outputs/open_vocab_query_ablation_ycb_clutter_20260521/shard_8/PickClutterYCB__crop_trimmed_median_depth_grounding_dino__partial_target_occlusion_L0__seed102__q-category.json
PickSingleYCB,crop_median_depth_grounding_dino,same_color_distractor,0,101,False,0.38750641680062636,0.0,45.77390086064329,/data/openMythosBench_project/outputs/open_vocab_query_ablation_ycb_clutter_20260521/shard_8/PickSingleYCB__crop_median_depth_grounding_dino__same_color_distractor_L0__seed101__q-generic.json
PickSingleYCB,crop_median_depth_grounding_dino,partial_target_occlusion,3,98,False,0.5099021729401408,0.0,52.11765535785354,/data/openMythosBench_project/outputs/open_vocab_query_ablation_ycb_clutter_20260521/shard_8/PickSingleYCB__crop_median_depth_grounding_dino__partial_target_occlusion_L3__seed98__q-generic.json
PickClutterYCB,crop_median_depth_grounding_dino,same_color_distractor,0,98,False,0.40663290697573384,0.0,47.88788990966297,/data/openMythosBench_project/outputs/open_vocab_query_ablation_ycb_clutter_20260521/shard_8/PickClutterYCB__crop_median_depth_grounding_dino__same_color_distractor_L0__seed98__q-generic.json
PickSingleYCB,crop_trimmed_median_depth_grounding_dino,partial_target_occlusion,3,95,False,0.4933314007675375,0.0,52.773099207835045,/data/openMythosBench_project/outputs/open_vocab_query_ablation_ycb_clutter_20260521/shard_8/PickSingleYCB__crop_trimmed_median_depth_grounding_dino__partial_target_occlusion_L3__seed95__q-generic.json
PickSingleYCB,crop_median_depth_grounding_dino,same_color_distractor,3,101,False,0.40087389405843443,0.0,45.83121207212395,/data/openMythosBench_project/outputs/open_vocab_query_ablation_ycb_clutter_20260521/shard_8/PickSingleYCB__crop_median_depth_grounding_dino__same_color_distractor_L3__seed101__q-label_phrase.json
PickClutterYCB,crop_trimmed_median_depth_grounding_dino,same_color_distractor,3,100,False,0.22469861205505215,0.0766851036973766,38.96472763923803,/data/openMythosBench_project/outputs/open_vocab_query_ablation_ycb_clutter_20260521/shard_8/PickClutterYCB__crop_trimmed_median_depth_grounding_dino__same_color_distractor_L3__seed100__q-object_label.json
PickClutterYCB,crop_median_depth_grounding_dino,same_shape_distractor,3,98,False,0.40663290697573384,0.0,47.88788990966297,/data/openMythosBench_project/outputs/open_vocab_query_ablation_ycb_clutter_20260521/shard_8/PickClutterYCB__crop_median_depth_grounding_dino__same_shape_distractor_L3__seed98__q-generic.json
PickClutterYCB,crop_median_depth_grounding_dino,depth_sparsity,0,102,False,0.304868337209928,0.0,50.695167422546305,/data/openMythosBench_project/outputs/open_vocab_query_ablation_ycb_clutter_20260521/shard_8/PickClutterYCB__crop_median_depth_grounding_dino__depth_sparsity_L0__seed102__q-category.json
PickSingleYCB,crop_median_depth_grounding_dino,partial_target_occlusion,3,104,False,0.4225609632918331,0.0,58.67282164682384,/data/openMythosBench_project/outputs/open_vocab_query_ablation_ycb_clutter_20260521/shard_8/PickSingleYCB__crop_median_depth_grounding_dino__partial_target_occlusion_L3__seed104__q-label_phrase.json
PickSingleYCB,crop_median_depth_grounding_dino,same_shape_distractor,3,101,False,0.38750641680062636,0.0,45.77390086064329,/data/openMythosBench_project/outputs/open_vocab_query_ablation_ycb_clutter_20260521/shard_8/PickSingleYCB__crop_median_depth_grounding_dino__same_shape_distractor_L3__seed101__q-generic.json
PickClutterYCB,crop_median_depth_grounding_dino,same_shape_distractor,3,104,False,0.1349234041572306,0.05496046721137018,26.196373794859472,/data/openMythosBench_project/outputs/open_vocab_query_ablation_ycb_clutter_20260521/shard_8/PickClutterYCB__crop_median_depth_grounding_dino__same_shape_distractor_L3__seed104__q-label_phrase.json
PickSingleYCB,crop_trimmed_median_depth_grounding_dino,same_shape_distractor,0,101,False,0.40087389405843443,0.0,45.83121207212395,/data/openMythosBench_project/outputs/open_vocab_query_ablation_ycb_clutter_20260521/shard_8/PickSingleYCB__crop_trimmed_median_depth_grounding_dino__same_shape_distractor_L0__seed101__q-label_phrase.json
PickSingleYCB,crop_median_depth_grounding_dino,depth_sparsity,3,92,False,0.4009513991470444,0.0,56.87266478722445,/data/openMythosBench_project/outputs/open_vocab_query_ablation_ycb_clutter_20260521/shard_8/PickSingleYCB__crop_median_depth_grounding_dino__depth_sparsity_L3__seed92__q-label_phrase.json
PickSingleYCB,crop_trimmed_median_depth_grounding_dino,same_color_distractor,0,91,False,0.40187224330743543,0.0,51.50242712727236,/data/openMythosBench_project/outputs/open_vocab_query_ablation_ycb_clutter_20260521/shard_8/PickSingleYCB__crop_trimmed_median_depth_grounding_dino__same_color_distractor_L0__seed91__q-object_label.json
PickClutterYCB,crop_trimmed_median_depth_grounding_dino,same_shape_distractor,3,104,False,0.3653387254272461,0.06321430813352273,33.53356527421443,/data/openMythosBench_project/outputs/open_vocab_query_ablation_ycb_clutter_20260521/shard_8/PickClutterYCB__crop_trimmed_median_depth_grounding_dino__same_shape_distractor_L3__seed104__q-generic.json
PickClutterYCB,crop_median_depth_grounding_dino,partial_target_occlusion,3,95,False,0.45992040878427165,0.0,50.35871324805669,/data/openMythosBench_project/outputs/open_vocab_query_ablation_ycb_clutter_20260521/shard_8/PickClutterYCB__crop_median_depth_grounding_dino__partial_target_occlusion_L3__seed95__q-generic.json
PickClutterYCB,crop_median_depth_grounding_dino,depth_sparsity,0,100,False,0.22469861205505215,0.0766851036973766,38.96472763923803,/data/openMythosBench_project/outputs/open_vocab_query_ablation_ycb_clutter_20260521/shard_8/PickClutterYCB__crop_median_depth_grounding_dino__depth_sparsity_L0__seed100__q-object_label.json
PickClutterYCB,crop_median_depth_grounding_dino,same_shape_distractor,0,95,False,0.45992040878427165,0.0,50.35871324805669,/data/openMythosBench_project/outputs/open_vocab_query_ablation_ycb_clutter_20260521/shard_8/PickClutterYCB__crop_median_depth_grounding_dino__same_shape_distractor_L0__seed95__q-generic.json
PickSingleYCB,crop_median_depth_grounding_dino,partial_target_occlusion,0,92,False,0.4009513991470444,0.0,56.87266478722445,/data/openMythosBench_project/outputs/open_vocab_query_ablation_ycb_clutter_20260521/shard_8/PickSingleYCB__crop_median_depth_grounding_dino__partial_target_occlusion_L0__seed92__q-label_phrase.json
PickSingleYCB,crop_median_depth_grounding_dino,same_shape_distractor,0,100,False,0.3631753687791765,0.0,45.002777692049186,/data/openMythosBench_project/outputs/open_vocab_query_ablation_ycb_clutter_20260521/shard_8/PickSingleYCB__crop_median_depth_grounding_dino__same_shape_distractor_L0__seed100__q-object_label.json
PickSingleYCB,crop_trimmed_median_depth_grounding_dino,depth_sparsity,3,98,False,0.4146828307340484,0.0,52.19674319342156,/data/openMythosBench_project/outputs/open_vocab_query_ablation_ycb_clutter_20260521/shard_8/PickSingleYCB__crop_trimmed_median_depth_grounding_dino__depth_sparsity_L3__seed98__q-label_phrase.json
PickClutterYCB,crop_trimmed_median_depth_grounding_dino,partial_target_occlusion,3,96,False,0.217253856539506,0.0,49.81214711292819,/data/openMythosBench_project/outputs/open_vocab_query_ablation_ycb_clutter_20260521/shard_8/PickClutterYCB__crop_trimmed_median_depth_grounding_dino__partial_target_occlusion_L3__seed96__q-category.json
PickSingleYCB,crop_median_depth_grounding_dino,partial_target_occlusion,0,97,False,0.39741847120640084,0.0,47.762432936357,/data/openMythosBench_project/outputs/open_vocab_query_ablation_ycb_clutter_20260521/shard_8/PickSingleYCB__crop_median_depth_grounding_dino__partial_target_occlusion_L0__seed97__q-object_label.json
PickClutterYCB,crop_median_depth_grounding_dino,partial_target_occlusion,3,97,False,0.3624505313743346,0.010630388481385117,43.85487430149584,/data/openMythosBench_project/outputs/open_vocab_query_ablation_ycb_clutter_20260521/shard_8/PickClutterYCB__crop_median_depth_grounding_dino__partial_target_occlusion_L3__seed97__q-object_label.json
PickSingleYCB,crop_median_depth_grounding_dino,partial_target_occlusion,0,101,False,0.40087389405843443,0.0,45.83121207212395,/data/openMythosBench_project/outputs/open_vocab_query_ablation_ycb_clutter_20260521/shard_8/PickSingleYCB__crop_median_depth_grounding_dino__partial_target_occlusion_L0__seed101__q-label_phrase.json
PickClutterYCB,crop_median_depth_grounding_dino,same_color_distractor,3,101,False,0.22214887865281313,0.0,49.882361612096915,/data/openMythosBench_project/outputs/open_vocab_query_ablation_ycb_clutter_20260521/shard_8/PickClutterYCB__crop_median_depth_grounding_dino__same_color_distractor_L3__seed101__q-generic.json
PickSingleYCB,crop_median_depth_grounding_dino,partial_target_occlusion,3,100,False,0.3631753687791765,0.0,45.002777692049186,/data/openMythosBench_project/outputs/open_vocab_query_ablation_ycb_clutter_20260521/shard_8/PickSingleYCB__crop_median_depth_grounding_dino__partial_target_occlusion_L3__seed100__q-object_label.json
PickSingleYCB,crop_trimmed_median_depth_grounding_dino,same_shape_distractor,0,104,False,0.4225609632918331,0.0,58.67282164682384,/data/openMythosBench_project/outputs/open_vocab_query_ablation_ycb_clutter_20260521/shard_8/PickSingleYCB__crop_trimmed_median_depth_grounding_dino__same_shape_distractor_L0__seed104__q-generic.json
PickClutterYCB,crop_trimmed_median_depth_grounding_dino,same_color_distractor,0,97,False,0.27696821148393047,0.01080067480937656,43.85487430149584,/data/openMythosBench_project/outputs/open_vocab_query_ablation_ycb_clutter_20260521/shard_8/PickClutterYCB__crop_trimmed_median_depth_grounding_dino__same_color_distractor_L0__seed97__q-object_label.json
PickClutterYCB,crop_median_depth_grounding_dino,partial_target_occlusion,3,99,False,0.21633318276592609,0.0,54.886246000250374,/data/openMythosBench_project/outputs/open_vocab_query_ablation_ycb_clutter_20260521/shard_8/PickClutterYCB__crop_median_depth_grounding_dino__partial_target_occlusion_L3__seed99__q-category.json
PickClutterYCB,crop_trimmed_median_depth_grounding_dino,partial_target_occlusion,0,93,False,0.2977448135489549,0.04653076728506351,38.451267859460756,/data/openMythosBench_project/outputs/open_vocab_query_ablation_ycb_clutter_20260521/shard_8/PickClutterYCB__crop_trimmed_median_depth_grounding_dino__partial_target_occlusion_L0__seed93__q-category.json
PickSingleYCB,crop_median_depth_grounding_dino,same_shape_distractor,0,104,False,0.4225609632918331,0.0,58.67282164682384,/data/openMythosBench_project/outputs/open_vocab_query_ablation_ycb_clutter_20260521/shard_8/PickSingleYCB__crop_median_depth_grounding_dino__same_shape_distractor_L0__seed104__q-label_phrase.json
PickSingleYCB,crop_trimmed_median_depth_grounding_dino,same_shape_distractor,3,98,False,0.5099021729401408,0.0,52.11765535785354,/data/openMythosBench_project/outputs/open_vocab_query_ablation_ycb_clutter_20260521/shard_8/PickSingleYCB__crop_trimmed_median_depth_grounding_dino__same_shape_distractor_L3__seed98__q-generic.json
PickClutterYCB,crop_trimmed_median_depth_grounding_dino,depth_sparsity,0,90,False,0.26201411245579603,0.0,51.66236541235796,/data/openMythosBench_project/outputs/open_vocab_query_ablation_ycb_clutter_20260521/shard_8/PickClutterYCB__crop_trimmed_median_depth_grounding_dino__depth_sparsity_L0__seed90__q-category.json
PickClutterYCB,crop_median_depth_grounding_dino,depth_sparsity,3,98,False,0.40663290697573384,0.0,47.88788990966297,/data/openMythosBench_project/outputs/open_vocab_query_ablation_ycb_clutter_20260521/shard_8/PickClutterYCB__crop_median_depth_grounding_dino__depth_sparsity_L3__seed98__q-label_phrase.json
PickSingleYCB,crop_trimmed_median_depth_grounding_dino,depth_sparsity,3,94,False,0.4556406999604,0.0,48.85949242470699,/data/openMythosBench_project/outputs/open_vocab_query_ablation_ycb_clutter_20260521/shard_8/PickSingleYCB__crop_trimmed_median_depth_grounding_dino__depth_sparsity_L3__seed94__q-object_label.json
PickSingleYCB,crop_trimmed_median_depth_grounding_dino,same_shape_distractor,0,95,False,0.4933314007675375,0.0,52.773099207835045,/data/openMythosBench_project/outputs/open_vocab_query_ablation_ycb_clutter_20260521/shard_8/PickSingleYCB__crop_trimmed_median_depth_grounding_dino__same_shape_distractor_L0__seed95__q-generic.json
PickSingleYCB,crop_trimmed_median_depth_grounding_dino,partial_target_occlusion,0,103,False,0.4402644244987925,0.0,54.886246000250374,/data/openMythosBench_project/outputs/open_vocab_query_ablation_ycb_clutter_20260521/shard_8/PickSingleYCB__crop_trimmed_median_depth_grounding_dino__partial_target_occlusion_L0__seed103__q-object_label.json
PickClutterYCB,crop_trimmed_median_depth_grounding_dino,depth_sparsity,3,95,False,0.45992040878427165,0.0,50.35871324805669,/data/openMythosBench_project/outputs/open_vocab_query_ablation_ycb_clutter_20260521/shard_8/PickClutterYCB__crop_trimmed_median_depth_grounding_dino__depth_sparsity_L3__seed95__q-label_phrase.json
PickClutterYCB,crop_median_depth_grounding_dino,partial_target_occlusion,0,103,False,0.3018122602979125,0.0023754472756193565,49.489897959078476,/data/openMythosBench_project/outputs/open_vocab_query_ablation_ycb_clutter_20260521/shard_8/PickClutterYCB__crop_median_depth_grounding_dino__partial_target_occlusion_L0__seed103__q-object_label.json
PickSingleYCB,crop_median_depth_grounding_dino,same_shape_distractor,0,91,False,0.40187224330743543,0.0,51.50242712727236,/data/openMythosBench_project/outputs/open_vocab_query_ablation_ycb_clutter_20260521/shard_8/PickSingleYCB__crop_median_depth_grounding_dino__same_shape_distractor_L0__seed91__q-object_label.json
PickClutterYCB,crop_median_depth_grounding_dino,depth_sparsity,0,95,False,0.45992040878427165,0.0,50.35871324805669,/data/openMythosBench_project/outputs/open_vocab_query_ablation_ycb_clutter_20260521/shard_8/PickClutterYCB__crop_median_depth_grounding_dino__depth_sparsity_L0__seed95__q-label_phrase.json
PickSingleYCB,crop_median_depth_grounding_dino,same_color_distractor,3,95,False,0.4933314007675375,0.0,52.773099207835045,/data/openMythosBench_project/outputs/open_vocab_query_ablation_ycb_clutter_20260521/shard_8/PickSingleYCB__crop_median_depth_grounding_dino__same_color_distractor_L3__seed95__q-generic.json
PickClutterYCB,crop_trimmed_median_depth_grounding_dino,same_shape_distractor,3,90,False,0.26201411245579603,0.0,51.66236541235796,/data/openMythosBench_project/outputs/open_vocab_query_ablation_ycb_clutter_20260521/shard_8/PickClutterYCB__crop_trimmed_median_depth_grounding_dino__same_shape_distractor_L3__seed90__q-category.json
PickSingleYCB,crop_median_depth_grounding_dino,depth_sparsity,3,97,False,0.39741847120640084,0.0,47.762432936357,/data/openMythosBench_project/outputs/open_vocab_query_ablation_ycb_clutter_20260521/shard_8/PickSingleYCB__crop_median_depth_grounding_dino__depth_sparsity_L3__seed97__q-object_label.json
PickSingleYCB,crop_trimmed_median_depth_grounding_dino,depth_sparsity,3,101,False,0.38750641680062636,0.0,45.77390086064329,/data/openMythosBench_project/outputs/open_vocab_query_ablation_ycb_clutter_20260521/shard_8/PickSingleYCB__crop_trimmed_median_depth_grounding_dino__depth_sparsity_L3__seed101__q-generic.json
PickClutterYCB,crop_median_depth_grounding_dino,same_shape_distractor,3,102,False,0.304868337209928,0.0,50.695167422546305,/data/openMythosBench_project/outputs/open_vocab_query_ablation_ycb_clutter_20260521/shard_8/PickClutterYCB__crop_median_depth_grounding_dino__same_shape_distractor_L3__seed102__q-category.json
PickClutterYCB,crop_median_depth_grounding_dino,same_color_distractor,3,92,False,0.31604699974047057,0.0,30.0,/data/openMythosBench_project/outputs/open_vocab_query_ablation_ycb_clutter_20260521/shard_8/PickClutterYCB__crop_median_depth_grounding_dino__same_color_distractor_L3__seed92__q-generic.json
PickSingleYCB,crop_trimmed_median_depth_grounding_dino,same_shape_distractor,3,93,False,0.37339738359399616,0.0,48.05205510693585,/data/openMythosBench_project/outputs/open_vocab_query_ablation_ycb_clutter_20260521/shard_8/PickSingleYCB__crop_trimmed_median_depth_grounding_dino__same_shape_distractor_L3__seed93__q-category.json
PickSingleYCB,crop_median_depth_grounding_dino,same_color_distractor,3,90,False,0.42097470539937676,0.0,47.5,/data/openMythosBench_project/outputs/open_vocab_query_ablation_ycb_clutter_20260521/shard_8/PickSingleYCB__crop_median_depth_grounding_dino__same_color_distractor_L3__seed90__q-category.json
PickClutterYCB,crop_trimmed_median_depth_grounding_dino,same_shape_distractor,0,94,False,0.17456646948610222,0.0575834544607515,32.07023542164915,/data/openMythosBench_project/outputs/open_vocab_query_ablation_ycb_clutter_20260521/shard_8/PickClutterYCB__crop_trimmed_median_depth_grounding_dino__same_shape_distractor_L0__seed94__q-object_label.json
PickClutterYCB,crop_trimmed_median_depth_grounding_dino,depth_sparsity,0,97,False,0.27696821148393047,0.01080067480937656,43.85487430149584,/data/openMythosBench_project/outputs/open_vocab_query_ablation_ycb_clutter_20260521/shard_8/PickClutterYCB__crop_trimmed_median_depth_grounding_dino__depth_sparsity_L0__seed97__q-object_label.json
PickClutterYCB,crop_median_depth_grounding_dino,partial_target_occlusion,0,98,False,0.40663290697573384,0.0,47.88788990966297,/data/openMythosBench_project/outputs/open_vocab_query_ablation_ycb_clutter_20260521/shard_8/PickClutterYCB__crop_median_depth_grounding_dino__partial_target_occlusion_L0__seed98__q-label_phrase.json
PickSingleYCB,crop_median_depth_grounding_dino,depth_sparsity,0,96,False,0.4307029148130796,0.0,62.03224967708329,/data/openMythosBench_project/outputs/open_vocab_query_ablation_ycb_clutter_20260521/shard_8/PickSingleYCB__crop_median_depth_grounding_dino__depth_sparsity_L0__seed96__q-category.json
PickSingleYCB,crop_trimmed_median_depth_grounding_dino,partial_target_occlusion,3,99,False,0.12877215731101926,0.5997949434199413,0.7071067811865476,/data/openMythosBench_project/outputs/open_vocab_query_ablation_ycb_clutter_20260521/shard_8/PickSingleYCB__crop_trimmed_median_depth_grounding_dino__partial_target_occlusion_L3__seed99__q-category.json
PickSingleYCB,crop_median_depth_grounding_dino,same_shape_distractor,0,98,False,0.5099021729401408,0.0,52.11765535785354,/data/openMythosBench_project/outputs/open_vocab_query_ablation_ycb_clutter_20260521/shard_8/PickSingleYCB__crop_median_depth_grounding_dino__same_shape_distractor_L0__seed98__q-generic.json
PickSingleYCB,crop_median_depth_grounding_dino,partial_target_occlusion,0,90,False,0.42097470539937676,0.0,47.5,/data/openMythosBench_project/outputs/open_vocab_query_ablation_ycb_clutter_20260521/shard_8/PickSingleYCB__crop_median_depth_grounding_dino__partial_target_occlusion_L0__seed90__q-category.json
PickClutterYCB,crop_trimmed_median_depth_grounding_dino,depth_sparsity,3,98,False,0.40663290697573384,0.0,47.88788990966297,/data/openMythosBench_project/outputs/open_vocab_query_ablation_ycb_clutter_20260521/shard_8/PickClutterYCB__crop_trimmed_median_depth_grounding_dino__depth_sparsity_L3__seed98__q-generic.json
PickSingleYCB,crop_median_depth_grounding_dino,same_color_distractor,3,104,False,0.4225609632918331,0.0,58.67282164682384,/data/openMythosBench_project/outputs/open_vocab_query_ablation_ycb_clutter_20260521/shard_8/PickSingleYCB__crop_median_depth_grounding_dino__same_color_distractor_L3__seed104__q-generic.json
PickClutterYCB,crop_trimmed_median_depth_grounding_dino,same_shape_distractor,3,99,False,0.21633318276592609,0.0,54.886246000250374,/data/openMythosBench_project/outputs/open_vocab_query_ablation_ycb_clutter_20260521/shard_8/PickClutterYCB__crop_trimmed_median_depth_grounding_dino__same_shape_distractor_L3__seed99__q-category.json
PickClutterYCB,crop_median_depth_grounding_dino,same_shape_distractor,0,90,False,0.26201411245579603,0.0,51.66236541235796,/data/openMythosBench_project/outputs/open_vocab_query_ablation_ycb_clutter_20260521/shard_8/PickClutterYCB__crop_median_depth_grounding_dino__same_shape_distractor_L0__seed90__q-category.json
PickClutterYCB,crop_median_depth_grounding_dino,partial_target_occlusion,0,94,False,0.17456646948610222,0.0575834544607515,32.07023542164915,/data/openMythosBench_project/outputs/open_vocab_query_ablation_ycb_clutter_20260521/shard_8/PickClutterYCB__crop_median_depth_grounding_dino__partial_target_occlusion_L0__seed94__q-object_label.json
PickSingleYCB,crop_median_depth_grounding_dino,same_shape_distractor,3,92,False,0.4189511435394714,0.0,56.87266478722445,/data/openMythosBench_project/outputs/open_vocab_query_ablation_ycb_clutter_20260521/shard_8/PickSingleYCB__crop_median_depth_grounding_dino__same_shape_distractor_L3__seed92__q-generic.json
PickClutterYCB,crop_trimmed_median_depth_grounding_dino,partial_target_occlusion,3,98,False,0.40663290697573384,0.0,47.88788990966297,/data/openMythosBench_project/outputs/open_vocab_query_ablation_ycb_clutter_20260521/shard_8/PickClutterYCB__crop_trimmed_median_depth_grounding_dino__partial_target_occlusion_L3__seed98__q-label_phrase.json
PickSingleYCB,crop_trimmed_median_depth_grounding_dino,same_color_distractor,3,101,False,0.38750641680062636,0.0,45.77390086064329,/data/openMythosBench_project/outputs/open_vocab_query_ablation_ycb_clutter_20260521/shard_8/PickSingleYCB__crop_trimmed_median_depth_grounding_dino__same_color_distractor_L3__seed101__q-generic.json
PickSingleYCB,crop_trimmed_median_depth_grounding_dino,same_shape_distractor,0,92,False,0.4009513991470444,0.0,56.87266478722445,/data/openMythosBench_project/outputs/open_vocab_query_ablation_ycb_clutter_20260521/shard_8/PickSingleYCB__crop_trimmed_median_depth_grounding_dino__same_shape_distractor_L0__seed92__q-label_phrase.json
PickClutterYCB,crop_median_depth_grounding_dino,same_color_distractor,0,95,False,0.45992040878427165,0.0,50.35871324805669,/data/openMythosBench_project/outputs/open_vocab_query_ablation_ycb_clutter_20260521/shard_8/PickClutterYCB__crop_median_depth_grounding_dino__same_color_distractor_L0__seed95__q-label_phrase.json
PickSingleYCB,crop_median_depth_grounding_dino,partial_target_occlusion,0,99,True,0.052195039277096913,0.5980107669489582,0.7071067811865476,/data/openMythosBench_project/outputs/open_vocab_query_ablation_ycb_clutter_20260521/shard_8/PickSingleYCB__crop_median_depth_grounding_dino__partial_target_occlusion_L0__seed99__q-category.json
PickClutterYCB,crop_trimmed_median_depth_grounding_dino,partial_target_occlusion,0,95,False,0.45992040878427165,0.0,50.35871324805669,/data/openMythosBench_project/outputs/open_vocab_query_ablation_ycb_clutter_20260521/shard_8/PickClutterYCB__crop_trimmed_median_depth_grounding_dino__partial_target_occlusion_L0__seed95__q-label_phrase.json
PickSingleYCB,crop_median_depth_grounding_dino,depth_sparsity,0,98,False,0.4146828307340484,0.0,52.19674319342156,/data/openMythosBench_project/outputs/open_vocab_query_ablation_ycb_clutter_20260521/shard_8/PickSingleYCB__crop_median_depth_grounding_dino__depth_sparsity_L0__seed98__q-label_phrase.json
PickSingleYCB,crop_trimmed_median_depth_grounding_dino,depth_sparsity,0,104,False,0.4225609632918331,0.0,58.67282164682384,/data/openMythosBench_project/outputs/open_vocab_query_ablation_ycb_clutter_20260521/shard_8/PickSingleYCB__crop_trimmed_median_depth_grounding_dino__depth_sparsity_L0__seed104__q-label_phrase.json
PickSingleYCB,crop_trimmed_median_depth_grounding_dino,partial_target_occlusion,3,101,False,0.40087389405843443,0.0,45.83121207212395,/data/openMythosBench_project/outputs/open_vocab_query_ablation_ycb_clutter_20260521/shard_8/PickSingleYCB__crop_trimmed_median_depth_grounding_dino__partial_target_occlusion_L3__seed101__q-label_phrase.json
PickClutterYCB,crop_trimmed_median_depth_grounding_dino,same_shape_distractor,0,96,False,0.217253856539506,0.0,49.81214711292819,/data/openMythosBench_project/outputs/open_vocab_query_ablation_ycb_clutter_20260521/shard_8/PickClutterYCB__crop_trimmed_median_depth_grounding_dino__same_shape_distractor_L0__seed96__q-category.json
PickSingleYCB,crop_trimmed_median_depth_grounding_dino,same_shape_distractor,3,95,False,0.4933314007675375,0.0,52.773099207835045,/data/openMythosBench_project/outputs/open_vocab_query_ablation_ycb_clutter_20260521/shard_8/PickSingleYCB__crop_trimmed_median_depth_grounding_dino__same_shape_distractor_L3__seed95__q-label_phrase.json
PickClutterYCB,crop_median_depth_grounding_dino,depth_sparsity,3,103,False,0.3489921817996223,0.0023754472756193565,49.489897959078476,/data/openMythosBench_project/outputs/open_vocab_query_ablation_ycb_clutter_20260521/shard_8/PickClutterYCB__crop_median_depth_grounding_dino__depth_sparsity_L3__seed103__q-object_label.json
